BenchmarkJPEGLSDecomp/MG2/JPEGLS-16              	      10	  29084125 ns/op	 337.24 MB/s	 9814016 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/MG3/MIC-16                 	      10	 103424004 ns/op	 282.87 MB/s	134926336 B/op	      11 allocs/op
BenchmarkJPEGLSDecomp/MG3/MIC-4state-16          	      10	 107897777 ns/op	 271.14 MB/s	134959104 B/op	      11 allocs/op
BenchmarkJPEGLSDecomp/MG3/MIC-4state-C-16        	      10	  62500093 ns/op	 468.08 MB/s	29261824 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/MG3/MIC-4state-SIMD-16     	      10	  53754282 ns/op	 544.24 MB/s	29261824 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/MG3/JPEGLS-16              	      10	 241625227 ns/op	 121.08 MB/s	29261824 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/MG4/MIC-16                 	      10	  73164328 ns/op	 372.63 MB/s	73297920 B/op	      10 allocs/op
BenchmarkJPEGLSDecomp/MG4/MIC-4state-16          	      10	  69839187 ns/op	 390.37 MB/s	73297929 B/op	      10 allocs/op
BenchmarkJPEGLSDecomp/MG4/MIC-4state-C-16        	      10	  46994299 ns/op	 580.13 MB/s	27262976 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/MG4/MIC-4state-SIMD-16     	      10	  40466429 ns/op	 673.72 MB/s	27262976 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/MG4/JPEGLS-16              	      10	 172402353 ns/op	 158.14 MB/s	27262976 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/CT1/MIC-16                 	      10	   2287516 ns/op	 229.20 MB/s	 2727936 B/op	       9 allocs/op
BenchmarkJPEGLSDecomp/CT1/MIC-4state-16          	      10	   2318356 ns/op	 226.15 MB/s	 2727936 B/op	       9 allocs/op
BenchmarkJPEGLSDecomp/CT1/MIC-4state-C-16        	      10	   1324680 ns/op	 395.78 MB/s	  524288 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/CT1/MIC-4state-SIMD-16     	      10	   1069900 ns/op	 490.03 MB/s	  524288 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/CT1/JPEGLS-16              	      10	   3660938 ns/op	 143.21 MB/s	  524288 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/CT2/MIC-16                 	      10	   2669669 ns/op	 196.39 MB/s	 2711580 B/op	       9 allocs/op
BenchmarkJPEGLSDecomp/CT2/MIC-4state-16          	      10	   2419892 ns/op	 216.66 MB/s	 2711553 B/op	       9 allocs/op
BenchmarkJPEGLSDecomp/CT2/MIC-4state-C-16        	      10	   1337530 ns/op	 391.98 MB/s	  524288 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/CT2/MIC-4state-SIMD-16     	      10	   1142163 ns/op	 459.03 MB/s	  524288 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/CT2/JPEGLS-16              	      10	   3957475 ns/op	 132.48 MB/s	  524288 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/MG-N/MIC-16                	      10	 105147005 ns/op	 271.82 MB/s	134197248 B/op	      11 allocs/op
BenchmarkJPEGLSDecomp/MG-N/MIC-4state-16         	      10	 107525613 ns/op	 265.81 MB/s	134197248 B/op	      11 allocs/op
BenchmarkJPEGLSDecomp/MG-N/MIC-4state-C-16       	      10	  61475641 ns/op	 464.92 MB/s	28581888 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/MG-N/MIC-4state-SIMD-16    	      10	  53241238 ns/op	 536.82 MB/s	28581888 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/MG-N/JPEGLS-16             	      10	 241975840 ns/op	 118.12 MB/s	28581888 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/MR1/MIC-16                 	      10	   2356341 ns/op	 222.50 MB/s	 2879488 B/op	      10 allocs/op
BenchmarkJPEGLSDecomp/MR1/MIC-4state-16          	      10	   2343008 ns/op	 223.77 MB/s	 2879488 B/op	      10 allocs/op
BenchmarkJPEGLSDecomp/MR1/MIC-4state-C-16        	      10	   1237003 ns/op	 423.84 MB/s	  524288 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/MR1/MIC-4state-SIMD-16     	      10	    987755 ns/op	 530.79 MB/s	  524288 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/MR1/JPEGLS-16              	      10	   5767240 ns/op	  90.91 MB/s	  524288 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/MR2/MIC-16                 	      10	   7783111 ns/op	 269.45 MB/s	10105865 B/op	      12 allocs/op
BenchmarkJPEGLSDecomp/MR2/MIC-4state-16          	      10	   7829719 ns/op	 267.85 MB/s	10105875 B/op	      12 allocs/op
BenchmarkJPEGLSDecomp/MR2/MIC-4state-C-16        	      10	   4441812 ns/op	 472.14 MB/s	 2097152 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/MR2/MIC-4state-SIMD-16     	      10	   3357807 ns/op	 624.56 MB/s	 2097152 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/MR2/JPEGLS-16              	      10	  15766239 ns/op	 133.02 MB/s	 2097152 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/MR3/MIC-16                 	      10	   1832406 ns/op	 286.12 MB/s	 2017280 B/op	       9 allocs/op
BenchmarkJPEGLSDecomp/MR3/MIC-4state-16          	      10	   1713790 ns/op	 305.92 MB/s	 2017280 B/op	       9 allocs/op
BenchmarkJPEGLSDecomp/MR3/MIC-4state-C-16        	      10	   1022971 ns/op	 512.52 MB/s	  524288 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/MR3/MIC-4state-SIMD-16     	      10	    709585 ns/op	 738.87 MB/s	  524288 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/MR3/JPEGLS-16              	      10	   2730095 ns/op	 192.04 MB/s	  524288 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/MR4/MIC-16                 	      10	   2149475 ns/op	 243.91 MB/s	 2314240 B/op	      10 allocs/op
BenchmarkJPEGLSDecomp/MR4/MIC-4state-16          	      10	   2068353 ns/op	 253.48 MB/s	 2314240 B/op	      10 allocs/op
