# mic/ojph.test
ld: warning: duplicate -rpath '/usr/local/lib' ignored
ld: warning: duplicate -rpath '/opt/homebrew/lib' ignored
ld: warning: duplicate -rpath '/home/dibba/.local/lib' ignored
ld: warning: ignoring duplicate libraries: '-lc++'
ld: warning: search path '/home/dibba/.local/lib' not found
goos: darwin
goarch: arm64
pkg: mic/ojph
cpu: Apple M4 Pro
BenchmarkJPEGLSDecomp/MR/MIC-14         	      10	    476492 ns/op	 275.08 MB/s	 1230881 B/op	       9 allocs/op
BenchmarkJPEGLSDecomp/RG3/MIC-4state-SIMD-14     	      10	   8512838 ns/op	 727.75 MB/s	 6201344 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/RG3/JPEGLS-14              	      10	  18745612 ns/op	 330.49 MB/s	 6201344 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/SC1/MIC-14                 	      10	  22034988 ns/op	 462.30 MB/s	33517579 B/op	      11 allocs/op
BenchmarkJPEGLSDecomp/SC1/MIC-4state-14          	      10	  21342758 ns/op	 477.29 MB/s	33574923 B/op	      11 allocs/op
BenchmarkJPEGLSDecomp/SC1/MIC-4state-C-14        	      10	  13553038 ns/op	 751.62 MB/s	10190848 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/SC1/MIC-4state-SIMD-14     	      10	  13553112 ns/op	 751.62 MB/s	10190848 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/SC1/JPEGLS-14              	      10	  35011638 ns/op	 290.95 MB/s	10190848 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/XA1/MIC-14                 	      10	   5179800 ns/op	 404.87 MB/s	10717707 B/op	      13 allocs/op
BenchmarkJPEGLSDecomp/XA1/MIC-4state-14          	      10	   4608667 ns/op	 455.05 MB/s	10717696 B/op	      13 allocs/op
BenchmarkJPEGLSDecomp/XA1/MIC-4state-C-14        	      10	   2770000 ns/op	 757.09 MB/s	 2097163 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/XA1/MIC-4state-SIMD-14     	      10	   2765521 ns/op	 758.32 MB/s	 2097152 B/op	       1 allocs/op
BenchmarkJPEGLSDecomp/XA1/JPEGLS-14              	      10	   7465604 ns/op	 280.91 MB/s	 2097152 B/op	       1 allocs/op
PASS
ok  	mic/ojph	23.889s
